smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
O=c1[nH]c(=O)C(CCCC(F)(F)O)c2[nH]c12	True	O=C1NC(=O)C(CCCC(O)(F)F)C2=C1N2	-2	-0.08990073	-0.1708000000000004
Nc1ncnc2c1ncn2C1OC(COP(=O)(=O)NC(=O)c2ccccc2Cl)C1=O	True	Nc1ncnc2c1ncn2C1OC(CO[PH](=O)(=O)NC(=O)c2ccccc2Cl)C1=O	-2	-0.8048581	1.2458999999999996
O=c1[nH]cnc2c(COP(=O)(O)OP(=O)(O)O)C(O)C21	True	O=C1NC=NC2=C(COP(=O)(O)OP(=O)(O)O)C(O)C12	-2	-3.3683047	-1.3844000000000005
O=c1[nH]cnc2c1ncn2CCN(CCO)CCO	True	O=c1[nH]cnc2c1ncn2CCN(CCO)CCO	-2	-1.802291	-1.593799999999999
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1F	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1F	-2	-0.7713578	-0.5903999999999999
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=S)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=S)[nH]1	-2	-3.0176024	-1.2486100000000007
O=c1[nH]nc(CCCNCc2ccccc2)cc1OO	True	O=c1[nH]nc(CCCNCc2ccccc2)cc1OO	-2	1.1228894	1.3440999999999992
Nc1ncnc2c1ncn2CCOCP(=P)(O)OP(OO)(O)OP(=O)(=O)O	True	Nc1ncnc2c1ncn2CCOCP(O)(=P)O[PH](O)(OO)O[PH](=O)(=O)O	-2	-2.2366772	0.4684999999999993
N=P(O)(O)C(NC1CC1CCC(P(=O)(O)O)C(O)P(PO)(O)O)O	True	N=P(O)(O)C(O)NC1CC1CCC(C(O)[PH](O)(O)PO)P(=O)(O)O	-2	-2.7763238	-1.4548300000000005
O=C1cCnOCCOC(CCC(COP(PO)P(=O)(O)OC)COP(=O)(O)O)n1	True	COP(=O)(O)P(OCC(CCC1NC(=O)CCNOCCO1)COP(=O)(O)O)PO	-2	-1.843434	0.5369999999999994
O=c1[nH]cnc2c1ncn2CCOCCCOCOCO	True	O=c1[nH]cnc2c1ncn2CCOCCCOCOCO	-2	-1.6827327	-0.5332000000000001
CC(=CCC(O)C(=O)NCC(=O)NCNC=N)CN(C)NO	True	CC(=CCC(O)C(=O)NCC(=O)NCNC=N)CN(C)NO	-2	-1.8489722	-2.104129999999996
NS(=O)(=O)N(CC(=O)O)P(=O)(O)O	True	NS(=O)(=O)N(CC(=O)O)P(=O)(O)O	-2	-3.2281923	-2.330799999999999
O=c1ccn(CCOC(COP(=O)(P)OP(=O)(O)O)P(=O)(O)O)C(C)C1=O	True	CC1C(=O)C(=O)C=CN1CCOC(COP(=O)(P)OP(=O)(O)O)P(=O)(O)O	-2	-2.0159898	-0.028100000000000458
O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1Cl	True	O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1Cl	-2	-1.0915626	-0.1870000000000001
N=P(O)(O)C(O)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)	True	N=P(O)(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O	-2	-5.3776264	-0.7573300000000003
O=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O	True	O=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O	-2	-3.1588025	-1.6639000000000006
Nc1ncnc2c1ncn2C1OC(COP(=P)(O)OOP(=O)(O)O)(O)C1O	True	Nc1ncnc2c1ncn2C1OC(O)(COP(O)(=P)OOP(=O)(O)O)C1O	-2	-2.6732912	-1.1430000000000002
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1O	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1O	-2	-1.1803811	-1.0239
O=c1[nH]cnc2c1ccn2CC(COCOP(=O)(O)O)CCO	True	O=c1[nH]cnc2c1ccn2CC(CCO)COCOP(=O)(O)O	-2	-1.8237303	-0.19339999999999985
NC(=O)C(CCNC(CCOP(=O)PO)OP(=O)(O)O)(O)c1cccnc1	True	NC(=O)C(O)(CCNC(CCO[PH](=O)PO)OP(=O)(O)O)c1cccnc1	-2	-1.9507529	-0.4482000000000006
NC(=O)CCCc1cn(CO)C(O)N(COP(=O)(O)O)P(=O)(O)O1	True	NC(=O)CCCC1=CN(CO)C(O)N(COP(=O)(O)O)P(=O)(O)O1	-2	-2.6414547	-1.489500000000001
NC(CCCC(O)CNS(=O)(=O)OCOP(=O)(O)O)C(=O)NO	True	NC(CCCC(O)CNS(=O)(=O)OCOP(=O)(O)O)C(=O)NO	-2	-2.9259868	-2.7318999999999987
O=c1[nH]cnc2c(F)cc2cn1	True	O=c1ncc2cc(F)c-2nc[nH]1	-2	0.38196495	0.40880000000000005
COC1CNC(C(C))OC1CNN	True	CCC1NCC(OC)C(CNN)O1	-2	-0.27351654	-0.810799999999998
O=P(O)(O)C(N)(C(P(PO)O)(O)OP(=O)(O)O)C(O)O	True	NC(C(O)O)(C(O)(OP(=O)(O)O)P(O)PO)P(=O)(O)O	-2	-3.4934483	-3.224800000000001
CC(=O)NC(c1ccc(CN)C1=NC(N)C)O	True	CC(=O)NC(O)C1=CC=C(CN)C1=NC(C)N	-2	0.86126566	-0.9882999999999984
NC(CN=CC1CCCC1)P(=O)(O)O	True	NC(CN=CC1CCCC1)P(=O)(O)O	-2	0.80638623	0.7098999999999995
O=c1[nH]c2c(O)cc2C(CO)COC(=O)C1O	True	O=C1NC2=C(O)C=C2C(CO)COC(=O)C1O	-2	-0.7954403	-1.6615999999999997
O=c1[nH]nc2ccc(CC)c12	True	CCC1=C2C(=O)NN=C2C=C1	-2	1.0571262	0.7485999999999999
NC(CO)CCC(O)(C)C(=O)OC	True	COC(=O)C(C)(O)CCC(N)CO	-2	-1.0181881	-0.9898000000000009
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.4938607	-1.7351000000000008
O=c1ccn(C2OC(COPPPP)(O)OP(=O)(O)OP(=O)(C=O)OCOCC2)c(Cl)cn1OO	True	O=CP1(=O)OCOCCC(N2C=CC(=O)N(OO)C=C2Cl)OC(O)(COPPPP)OP(=O)(O)O1	-2	-1.4687426	2.573900000000002
O=c1[nH]c(=O)n(c2C(O)c2)c(=O)[nH]c1=O	True	O=c1[nH]c(=O)n(C2=CC2O)c(=O)[nH]c1=O	-2	-1.6539601	-3.1995000000000005
O=C(O)C(=O)CCCCOP(=O)(O)	True	O=C(O)C(=O)CCCCO[PH](=O)O	-2	-1.0993413	0.20899999999999974
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Cl	-2	-1.7935187	-1.1693
Nc1ncnc2c1ncn2C1CC(CPPP(O)(=O)O)C(COP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1CC(CPPP(=O)(O)O)C(COP(=O)(O)O)O1	-2	-1.4016416	0.7861999999999993
Nc1n[nH]c2nnnc(C3OC(CO)C(O)C(O)C3O)C(O)c12	True	Nc1n[nH]c2c1C(O)C(C1OC(CO)C(O)C(O)C1O)=NN=N2	-2	-3.9917502	-2.6790000000000007
CC(=O)NC(CSNC(=O)C(CC(O)C)O)=COC(C)C(=O)O	True	CC(=O)NC(=COC(C)C(=O)O)CSNC(=O)C(O)CC(C)O	-2	-1.9246331	-0.6501999999999999
COc1cc(C=C2C(=O)NC(=O)NC2C(CO)O)OC(CO)c1O	True	COC1=C(O)C(CO)OC(C=C2C(=O)NC(=O)NC2C(O)CO)=C1	-2	-0.274325	-1.834999999999999
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.7181187	-2.6179
O=C(O)C=CC(=O)CC(=O)OCC(O)C1OCC(O)C(O)C1O	True	O=C(O)C=CC(=O)CC(=O)OCC(O)C1OCC(O)C(O)C1O	-2	-3.8666306	-3.0279999999999982
O=c1[nH]cnc2c1ncn2CCOCCP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCOCCP(=O)(O)O	-2	-1.8395692	-0.6861
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1OO	True	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1OO	-2	-3.9842896	-1.7715999999999994
OCC1CC(C)ONC(O)C1	True	CC1CC(CO)CC(O)NO1	-2	-1.0676612	-0.3832000000000003
O=c1[nH]cnc2c1ncn2OC(COCCP(=O)(O)O)COO	True	O=c1[nH]cnc2c1ncn2OC(COO)COCCP(=O)(O)O	-2	-2.8010297	-1.399299999999999
O=c1[nH]c(=O)n(C2(CCOO)C(O)C(O)C2O)cc1BO	True	O=c1[nH]c(=O)n(C2(CCOO)C(O)C(O)C2O)cc1BO	-2	-4.1707606	-4.822999999999995
CNC(=O)NNC(Cc1ccccc1)P(=O)(O)O	True	CNC(=O)NNC(Cc1ccccc1)P(=O)(O)O	-2	-0.24054396	0.1665000000000001
O=c1[nH]c(=O)n(C2OC(O)C(CO)C2)cc1CO	True	O=c1[nH]c(=O)n(C2CC(CO)C(O)O2)cc1CO	-2	-2.285603	-2.1252999999999993
Nc1ncnc2c1ncn2CCPC(OOP(COP(=O)(O)OPO)O)(O)OO	True	Nc1ncnc2c1ncn2CCPC(O)(OO)OOP(O)COP(=O)(O)OPO	-2	-2.9241538	0.02449999999999941
NC(=O)CCCC(CC(COP(OO)PO)OP(=O)(O)OP(=O)(O)O)O	True	NC(=O)CCCC(O)CC(COP(OO)PO)OP(=O)(O)OP(=O)(O)O	-2	-3.193613	0.30679999999999935
O=c1[nH]c(=O)C(C2CC(O)C(CO)O2)cc(O)cc1O	True	O=C1NC(=O)C(C2CC(O)C(CO)O2)C=C(O)C=C1O	-2	-1.3222575	-1.3464999999999991
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.4938607	-1.7351000000000008
Nc1ncnc2c1ncn2C1OCCC(P(=O)(O)O)P(=O)(O)O1	True	Nc1ncnc2c1ncn2C1OCCC(P(=O)(O)O)P(=O)(O)O1	-2	-2.046485	-0.009300000000000197
O=c1[nH]c(=O)n(C2CC(CO)(CO)C2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(CO)(CO)C2)cc1Cl	-2	-1.1215487	-0.5041
O=P(O)(O)CCCC1CC(COP(=O)PO)OP(=O)(OOOP(=O)(O)O)c1OO	True	O=[PH](OCC1CC(CCCP(=O)(O)O)C(OO)P(=O)(OOOP(=O)(O)O)O1)PO	-2	-3.0956073	1.3227999999999993
CC1(C)N=C(N)SCC(=O)C(=N)CN1	True	CC1(C)N=C(N)SCC(=O)C(=N)CN1	-2	-0.50559604	-0.03752999999999951
NCCCC(CCC(COC(C)CNC(PP=O)(O)NOPC=O)(O)O)=O	True	CC(CNC(O)(NOPC=O)PP=O)OCC(O)(O)CCC(=O)CCCN	-2	0.44102168	-0.45610000000000006
O=c1[nH]c(=O)n(C2CCOCC2)C(O)C(O)C(O)C1O	True	O=C1NC(=O)N(C2CCOCC2)C(O)C(O)C(O)C1O	-2	-3.8433223	-2.881699999999998
O=C(O)C(O)CCCC(C(C(=O)O)CCC)CNC(=O)NO	True	CCCC(C(=O)O)C(CCCC(O)C(=O)O)CNC(=O)NO	-2	-0.7245778	0.40770000000000034
O=c1[nH]cnc2nn(C2CCCO)P(=O)(O)1	True	O=C1NC=NC2=NN(C2CCCO)P1(=O)O	-2	-2.093328	-0.3065000000000001
N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)C(=O)N1	True	N=c1ccn(C2CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.2507043	-0.7133300000000005
O=P(O)(O)COCC(COP(=O)(O)OP(=O)(O)OP(=O)=O)O	True	O=P(=O)OP(=O)(O)OP(=O)(O)OCC(O)COCP(=O)(O)O	-2	-4.3166513	-0.16240000000000027
S=C(S)NCCc1ccncn1	True	S=C(S)NCCc1ccncn1	-2	1.9687235	0.8233999999999999
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)S)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)S)C(O)C2O)c(=O)[nH]1	-2	-3.273499	-1.6804000000000006
Nc1ncnc2c1ncn2C1OC(COPPCOP(=O)(O)OP(=O)(O)O)C1O	True	Nc1ncnc2c1ncn2C1OC(COPPCOP(=O)(O)OP(=O)(O)O)C1O	-2	-2.666891	0.054199999999999526
O=c1[nH]c2(CNC(CNCC2)cc1)O	True	O=C1C=CC2CNCCC(O)(CN2)N1	-2	0.37269336	-1.687499999999999
O=c1[nH]cnc2c1ncn2CCC(COP(=O)(O)O)CCOP(=O)(O)OCO	True	O=c1[nH]cnc2c1ncn2CCC(CCOP(=O)(O)OCO)COP(=O)(O)O	-2	-2.1424346	-0.2913000000000001
O=c1[nH]n(SCCCC2C(=O)COCCOOC(O)(CO)C2O)C(O)C1O	True	O=C1NN(SCCCC2C(=O)COCCOOC(O)(CO)C2O)C(O)C1O	-2	-4.5754004	-3.353599999999997
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)c1OO	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)c1OO	-2	-3.3718624	-1.6318000000000008
NC(=O)SC1C(=O)NC(CC1NC(=N)C(=O)NS(C)N=O)=O	True	C[SH](N=O)NC(=O)C(=N)NC1CC(=O)NC(=O)C1SC(N)=O	-2	-4.6711373	-1.5075299999999985
Nc1c[nH]n(CC(=O)O)c1=O	True	Nc1c[nH]n(CC(=O)O)c1=O	-2	0.07891095	-1.1568000000000003
NC1(C(=O)O)C(COP(=O)(C)O)O1	True	CP(=O)(O)OCC1OC1(N)C(=O)O	-2	-2.260991	-1.0434
NCS(=O)(=O)N1CC1CCC(CC)NC(=O)	True	CCC(CCC1CN1S(=O)(=O)CN)NC=O	-2	-0.461294	-0.7785999999999984
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	-2	-0.3377899	-0.07610000000000011
NC(CCC(=O)NP(=O)(O)C)P(=O)(O)O	True	CP(=O)(O)NC(=O)CCC(N)P(=O)(O)O	-2	-1.2466038	-0.8394999999999999
O=c1[nH]c(=O)n(CCCCCO)COC(O)CC1O	True	O=C1NC(=O)N(CCCCCO)COC(O)CC1O	-2	-1.7426637	-1.2556999999999998
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	-2	-3.9197707	-2.3749000000000007
CN1CCC(C)COCCCOC(=O)CCC(P(=O)OC(=O)OCP(=O)(O)O)O1	True	CC1CCN(C)OC([PH](=O)OC(=O)OCP(=O)(O)O)CCC(=O)OCCCOC1	-2	-0.6713463	1.7088999999999999
O=C(O)CCC(NCC(=O)C(=O)N=O)O	True	O=NC(=O)C(=O)CNC(O)CCC(=O)O	-2	-1.5282768	-1.3787000000000003
O=C1CCCCOC1(O)COO	True	O=C1CCCCOC1(O)COO	-2	-1.6496917	-0.06579999999999991
O=C(O)CCC(ON(N)CC)S(O)(=O)=O	True	CCN(N)OC(CCC(=O)O)S(=O)(=O)O	-2	-1.8774971	-0.807699999999999
O=P(O)(O)C(Cc1ccccc1NP(=P)(O)(O)OC)(O)P(=O)(O)O	True	CO[PH](O)(O)(=P)Nc1ccccc1CC(O)(P(=O)(O)O)P(=O)(O)O	-2	-0.6371628	0.27689999999999976
O=c1[nH]n(CC2CCC1C(=O)C=CO)N2CCCCN1CCNCC1	True	O=C(C=CO)C1CCC2CN(NC1=O)N2CCCCN1CCNCC1	-2	0.69283926	-0.3449999999999971
Cc1n[nH]c(N)(COCCCO)NCc2nc(N2)c(O)nc1C	True	CC1=NNC(N)(COCCCO)NCC2=NC(=C(O)N=C1C)N2	-2	0.7807499	-1.2861999999999971
Nc1ncnc2c1ncn2COOC(OPP(=O)(O)OP(=O)(OPO)C(O))O	True	Nc1ncnc2c1ncn2COOC(O)OPP(=O)(O)OP(=O)(CO)OPO	-2	-3.9696803	-0.02250000000000074
C=C(C)C1NC(=O)NN(Cc1ccncn1)C(=O)NC1O	True	C=C(C)C1NC(=O)NN2CC1=CC=NC=NC(O)NC2=O	-2	-0.32858908	-0.5144999999999998
O=c1[nH]c(=O)n(CCCC(O)(C)P(=O)(O)O)C1=O	True	CC(O)(CCCN1C(=O)NC(=O)C1=O)P(=O)(O)O	-2	-3.4759898	-1.2688000000000006
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	-2	-2.792983	-1.7460000000000009
NCCCc1ccc2c(=O)[nH]c(=O)[nH]c(=O)n12	True	NCCCc1ccc2c(=O)[nH]c(=O)[nH]c(=O)n12	-2	-1.0209644	-1.4325999999999994
COc1nCn(C=CC(COPOP=O)P(OP(=O)O)OO)OP(=O)(O)C(O)c(C)c[NH]c1=O	True	COC1=NCN(C=CC(COPOP=O)P(OO)O[PH](=O)O)OP(=O)(O)C(O)C(C)=CNC1=O	-2	-2.9395456	1.5905999999999993
O=C(NCc1C(O))[n+](CCNPCOP(=O)(O)O)([N+](=O)[O-])C1	True	O=C1NCC(CO)C[N+]1(CCNPCOP(=O)(O)O)[N+](=O)[O-]	-2	-0.29083592	-1.4234999999999998
O=c1[nH]c(=O)n(C2CC(O)C(CO)N2)CC1	True	O=C1CCN(C2CC(O)C(CO)N2)C(=O)N1	-2	-3.123631	-2.030499999999999
O=P(O)(C)OC(=O)OC(COP(=O)(O)OP(=O)(O)O)P(=O)(O)O	True	CP(=O)(O)OC(=O)OC(COP(=O)(O)OP(=O)(O)O)P(=O)(O)O	-2	-4.189239	-0.31510000000000016
O=c1[nH]n(OC(OCP(CO)(O)OP(=O)(O)O))COP(=O)(O)OC1	True	O=C1COP(=O)(O)OCN(OCOC[PH](O)(CO)OP(=O)(O)O)N1	-2	-3.4797893	-2.0812
Nc1ncnc2c1ncn2C1OP(COP(=O)(O)OP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OP(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.8107185	0.40709999999999963
O=c1[nH]cnc2c1ncn2CCOCCCP(COO)C(O)C(O)C(O)CO	True	O=c1[nH]cnc2c1ncn2CCOCCCP(COO)C(O)C(O)C(O)CO	-2	-5.183507	-1.5121999999999989
O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1F	True	O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1F	-2	-1.4818631	-0.7013
CC(C)C(=O)ON	True	CC(C)C(=O)ON	-2	0.26390046	0.05930000000000002
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1=O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1=O	-2	-2.2856011	-0.8987000000000005
Cc1n[nH]c(O)c1OC(=O)N(CO)C(F)C(=O)CCOC	True	COCCC(=O)C(F)N(CO)C(=O)Oc1c(C)n[nH]c1O	-2	-0.008953065	0.07551999999999981
O=c1[nH]cnc2c1ncn2C1OC(OOP(=O)(O)O)Cc1	True	O=c1[nH]cnc2c1ncn2C1CCC(OOP(=O)(O)O)O1	-2	-2.440063	-0.20440000000000025
Nc1n[nH]c2ccc(C(=O)OCCNC(=O)O)cCc2[nH]1	True	NC1=NNC2=C(CC=C(C(=O)OCCNC(=O)O)C=C2)N1	-2	1.4580832	-0.6823999999999997
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=S)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=S)[nH]1	-2	-3.0176024	-1.2486100000000007
O=C(O)CCCNC(=O)OCC(O)CNOO	True	O=C(O)CCCNC(=O)OCC(O)CNOO	-2	-2.2879472	-1.0674999999999988
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)P(OOP(=O)(O)O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)P(OOP(=O)(O)O)C1O	-2	-2.486175	-0.8711000000000004
O=c1[nH]cnc2c1ncn2CCC(OP(=O)=O)O	True	O=c1[nH]cnc2c1ncn2CCC(O)OP(=O)=O	-2	-1.7910434	-0.06740000000000007
CC(=O)C(=O)NOC	True	CONC(=O)C(C)=O	-2	-0.6326357	-0.7470000000000001
O=c1[nH]c2c(c(O)c1CCOP(=O)(O)CP(=O)(O)O)C2	True	O=c1[nH]c2c(c(O)c1CCOP(=O)(O)CP(=O)(O)O)C2	-2	-0.9908899	-0.1356000000000001
CC(C)(CCCC(C)=CCPC(O)PCOP(P(=O)(O)OP(=O)(O)O)O)C(=O)O	True	CC(=CCPC(O)PCOP(O)P(=O)(O)OP(=O)(O)O)CCCC(C)(C)C(=O)O	-2	1.9716324	3.334700000000005
NC(CCCNCCCCCCCCP(=O)(O)O)P(=O)(O)OP(=O)(O)O	True	NC(CCCNCCCCCCCCP(=O)(O)O)P(=O)(O)OP(=O)(O)O	-2	1.5727618	1.4540000000000002
O=c1[nH]c(=O)nnC(CCCOC(P(=O)(O)O))[nH]1	True	O=C1N=NC(CCCOCP(=O)(O)O)NC(=O)N1	-2	-2.602961	0.12950000000000012
O=c1ccn(CCOC(COP(=O)(P)OP(=O)(O)O)P(=O)(O)O)C(O)C1O	True	O=C1C=CN(CCOC(COP(=O)(P)OP(=O)(O)O)P(=O)(O)O)C(O)C1O	-2	-2.6098547	-1.3064000000000004
O=c1[nH]c(N2CCOCC2)nccc2c1CCNN2	True	O=C1NC(N2CCOCC2)=NC=CC2=C1CCNN2	-2	0.18538319	-0.9298999999999986
O=c1[nH]c(Cl)c(NC=CC=CCO)C(=O)[nH]1	True	O=c1[nH]c(Cl)c(NC=CC=CCO)c(=O)[nH]1	-2	0.49149525	0.19069999999999981
O=c1[nH]cnc2c1ncn2CCN(CCP(=O)(O)O)CP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCN(CCP(=O)(O)O)CP(=O)(O)O	-2	-1.1857747	-1.2654999999999998
CC(C)CC(NC(=O)CPC(P)(O)OP(=O)(O)O)P(=O)(O)ON	True	CC(C)CC(NC(=O)CPC(O)(P)OP(=O)(O)O)P(=O)(O)ON	-2	-0.9131316	-0.18300000000000016
O=c1[nH]c(=O)n(CCCCOP(=O)(O)O)cc1	True	O=c1ccn(CCCCOP(=O)(O)O)c(=O)[nH]1	-2	-1.928785	-0.5739000000000005
Nc1(cnc2c1ncn2C1OCPCOP(=P)(O)OOC(COP(=O)(O)O)C(O)C=O)C1O	True	NC12C=Nc3c1ncn3C(OCPCOP(O)(=P)OOC(COP(=O)(O)O)C(O)C=O)C2O	-2	-4.296793	-0.9486000000000003
O=P(O)(O)C=NC1CCOC(CC(P(=O)(O)O)CC1)P(=O)(O)O	True	O=P(O)(O)C=NC1CCOC(P(=O)(O)O)CC(P(=O)(O)O)CC1	-2	-1.4474596	0.20169999999999988
O=c1[nH]cnc2c1ncn2COCCOCP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2COCCOCP(=O)(O)O	-2	-1.5312647	-0.7545000000000001
N=P(O)(O)C(F)C(OCC(OPP(O)(O))OP(=O)(O)O)COCC(=O)O	True	N=P(O)(O)C(F)C(COCC(=O)O)OCC(OPP(O)O)OP(=O)(O)O	-2	-3.9623508	-0.38003000000000037
Nc1ncnc(c1ncn2C(OC(P(PO)(O)O)O)OP(=O)(O)O)C2O	True	Nc1ncnc2c1N=CN(C(OC(O)[PH](O)(O)PO)OP(=O)(O)O)C2O	-2	-2.4244342	-2.2242
O=c1[nH]c(=S)[nH]c(=O)[nH]c1=O	True	O=c1[nH]c(=S)[nH]c(=O)c(=O)[nH]1	-2	-2.3022847	-1.5190100000000006
C=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c1=O	True	C=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1=O	-2	-2.476293	-1.3115000000000003
O=c1ncn(C2OC(COP(=O)(P)OPP=O)(O)COP(=O)2O)OC(C)nn1	True	CC1N=NC(=O)N=CN(C2OC(O)(COP(=O)(P)OPP=O)COP2(=O)O)O1	-2	-2.750639	2.201100000000002
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)P(OOP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)P(OOP(=O)(O)O)O1	-2	-2.6495934	-0.3004000000000003
O=c1[nH]cnc2c1ncn2COP(COP(=O)(O)O)COCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2COP(COCOP(=O)(O)O)COP(=O)(O)O	-2	-2.9690495	-0.4017000000000004
C=c1[nH]cnc2c(CCCCCP(=O)(O)O)c[nH]c12	True	C=C1NC=Nc2c(CCCCCP(=O)(O)O)c[nH]c21	-2	0.9138178	2.1389000000000005
CC(CCCNC)C(O)CCCCCCOC(P(PO)(O)O)C(COP(=O)(OPO)O)(O)O	True	CNCCCC(C)C(O)CCCCCCOC(C(O)(O)COP(=O)(O)OPO)[PH](O)(O)PO	-2	0.5393183	0.6568000000000009
O=c1[nH]nc(CO)[nH]c(=O)c2ccccc12	True	O=C1NN=C(CO)NC(=O)c2ccccc21	-2	-0.13845873	-0.5344000000000007
O=c1[nH][nH]c2cn2c(n1)NC	True	CNc1nc(=O)[nH][nH]c2cn1-2	-2	-0.49667513	-0.6318000000000006
O=c1[nH]cnc2c1ncn2CCOCCC(O)COO	True	O=c1[nH]cnc2c1ncn2CCOCCC(O)COO	-2	-2.5469418	-0.6232
O=c1[nH]c(=O)n(COCCO)nc1CC1CCOCC1NCC	True	CCNC1COCCC1Cc1nn(COCCO)c(=O)[nH]c1=O	-2	-0.71341145	-1.5448999999999975
CC(=NC(=O)N(CN)C(=O)NC[N+]N[N+](=O)[O-])	True	CC=NC(=O)N(CN)C(=O)NC[N+]N[N+](=O)[O-]	-2	-2.484282	-1.616899999999999
O=[N+]([O-])OC1CCOC(=O)COC1	True	O=C1COCC(O[N+](=O)[O-])CCO1	-2	-0.2301035	-0.47320000000000007
O=c1[nH]cnC2c(CNCC(O)C1CO)OCP(=O)(O)CCO2	True	O=C1NC=NC2OCCP(=O)(O)COC2CNCC(O)C1CO	-2	-1.71163	-2.327099999999997
O=c1[nH]cnc2c1ncn2CCOC(COP(=O)(O)O)COC	True	COCC(COP(=O)(O)O)OCCn1cnc2c(=O)[nH]cnc21	-2	-2.8251	-0.7395000000000005
O=c1[nH]cnc2c(CC(C(O))C(OC)C2)C(O)C1O	True	COC1CC2=C(CC1CO)C(O)C(O)C(=O)NC=N2	-2	-2.6219234	-1.4623000000000002
NCCCC(=O)CNC(N)C(=N)O	True	NCCCC(=O)CNC(N)C(N)=O	-2	-1.411406	-1.2959299999999976
